MS Mass (solMass),Period (days),Inclination (degs),Native Amplitude (mag),Only-Horizon Amplitude (mag),Amplitude Difference (mag),Eclipsing?
0.707,10.0,75.0,0.431804891133922,0.431804891133922,0.0,0
0.707,10.0,80.0,0.43851018751199405,0.43851018751199405,0.0,0
0.707,10.0,85.0,0.44242410228270757,0.44242410228270757,0.0,0
0.707,10.0,90.0,3.021841773305182,0.4439506944003188,2.5778910789048632,1
0.646,0.1,0.0,,,,
0.646,0.1,5.0,,,,
0.646,0.1,10.0,,,,
0.646,0.1,15.0,,,,
0.646,0.1,20.0,,,,
0.646,0.1,25.0,,,,
0.646,0.1,30.0,,,,
0.646,0.1,35.0,,,,
0.646,0.1,40.0,,,,
0.646,0.1,45.0,,,,
0.646,0.1,50.0,,,,
0.646,0.1,55.0,,,,
0.646,0.1,60.0,,,,
0.646,0.1,65.0,,,,
0.646,0.1,70.0,,,,
0.646,0.1,75.0,,,,
0.646,0.1,80.0,,,,
0.646,0.1,85.0,,,,
0.646,0.1,90.0,,,,
0.646,0.12742749857031338,0.0,,,,
0.646,0.12742749857031338,5.0,,,,
0.646,0.12742749857031338,10.0,,,,
0.646,0.12742749857031338,15.0,,,,
0.646,0.12742749857031338,20.0,,,,
0.646,0.12742749857031338,25.0,,,,
0.646,0.12742749857031338,30.0,,,,
0.646,0.12742749857031338,35.0,,,,
0.646,0.12742749857031338,40.0,,,,
0.646,0.12742749857031338,45.0,,,,
0.646,0.12742749857031338,50.0,,,,
0.646,0.12742749857031338,55.0,,,,
0.646,0.12742749857031338,60.0,,,,
0.646,0.12742749857031338,65.0,,,,
0.646,0.12742749857031338,70.0,,,,
0.646,0.12742749857031338,75.0,,,,
0.646,0.12742749857031338,80.0,,,,
0.646,0.12742749857031338,85.0,,,,
0.646,0.12742749857031338,90.0,,,,
0.646,0.16237767391887217,0.0,,,,
0.646,0.16237767391887217,5.0,,,,
0.646,0.16237767391887217,10.0,,,,
0.646,0.16237767391887217,15.0,,,,
0.646,0.16237767391887217,20.0,,,,
0.646,0.16237767391887217,25.0,,,,
0.646,0.16237767391887217,30.0,,,,
0.646,0.16237767391887217,35.0,,,,
0.646,0.16237767391887217,40.0,,,,
0.646,0.16237767391887217,45.0,,,,
0.646,0.16237767391887217,50.0,,,,
0.646,0.16237767391887217,55.0,,,,
0.646,0.16237767391887217,60.0,,,,
0.646,0.16237767391887217,65.0,,,,
0.646,0.16237767391887217,70.0,,,,
0.646,0.16237767391887217,75.0,,,,
0.646,0.16237767391887217,80.0,,,,
0.646,0.16237767391887217,85.0,,,,
0.646,0.16237767391887217,90.0,,,,
0.646,0.20691380811147897,0.0,,,,
0.646,0.20691380811147897,5.0,,,,
0.646,0.20691380811147897,10.0,,,,
0.646,0.20691380811147897,15.0,,,,
0.646,0.20691380811147897,20.0,,,,
0.646,0.20691380811147897,25.0,,,,
0.646,0.20691380811147897,30.0,,,,
0.646,0.20691380811147897,35.0,,,,
0.646,0.20691380811147897,40.0,,,,
0.646,0.20691380811147897,45.0,,,,
0.646,0.20691380811147897,50.0,,,,
0.646,0.20691380811147897,55.0,,,,
0.646,0.20691380811147897,60.0,,,,
0.646,0.20691380811147897,65.0,,,,
0.646,0.20691380811147897,70.0,,,,
0.646,0.20691380811147897,75.0,,,,
0.646,0.20691380811147897,80.0,,,,
0.646,0.20691380811147897,85.0,,,,
0.646,0.20691380811147897,90.0,,,,
0.646,0.26366508987303583,0.0,-0.0,-0.0,0.0,0
0.646,0.26366508987303583,5.0,0.17436619022575967,0.17436619022575967,0.0,0
0.646,0.26366508987303583,10.0,0.34695769393048115,0.34695769393048115,0.0,0
0.646,0.26366508987303583,15.0,0.5157666347137317,0.5157666347137317,0.0,0
0.646,0.26366508987303583,20.0,0.6779940674313081,0.6779940674313081,0.0,0
0.646,0.26366508987303583,25.0,0.8324882704042558,0.8324882704042558,0.0,0
0.646,0.26366508987303583,30.0,0.9760410828409263,0.9760410828409263,0.0,0
0.646,0.26366508987303583,35.0,1.1067066351125814,1.1067066351125814,0.0,0
0.646,0.26366508987303583,40.0,1.2229496201455736,1.2229496201455736,0.0,0
0.646,0.26366508987303583,45.0,1.3237670194911084,1.3237670194911084,0.0,0
0.646,0.26366508987303583,50.0,1.4083411758392708,1.4083411758392708,0.0,0
0.646,0.26366508987303583,55.0,1.4777326575284162,1.4777326575284162,0.0,0
0.646,0.26366508987303583,60.0,1.5332328264953752,1.5332328264953752,0.0,0
0.646,0.26366508987303583,65.0,1.5764674028848158,1.5764674028848158,0.0,0
0.646,0.26366508987303583,70.0,2.097786856580938,1.60897963977966,0.4888072168012778,1
0.646,0.26366508987303583,75.0,4.42421125776718,1.6333271964215599,2.79088406134562,1
0.646,0.26366508987303583,80.0,4.766370965557903,1.6503754569917508,3.1159955085661526,1
0.646,0.26366508987303583,85.0,4.7693373917663155,1.6610304382484493,3.1083069535178662,1
0.646,0.26366508987303583,90.0,4.770640314885258,1.6645307278044292,3.1061095870808284,1
0.646,0.33598182862837817,0.0,-0.0,-0.0,0.0,0
0.646,0.33598182862837817,5.0,0.16842914650154128,0.16842914650154128,0.0,0
0.646,0.33598182862837817,10.0,0.33527602235267845,0.33527602235267845,0.0,0
0.646,0.33598182862837817,15.0,0.49767963099405543,0.49767963099405543,0.0,0
0.646,0.33598182862837817,20.0,0.654210969479926,0.654210969479926,0.0,0
0.646,0.33598182862837817,25.0,0.8026272955298268,0.8026272955298268,0.0,0
0.646,0.33598182862837817,30.0,0.9409092693603693,0.9409092693603693,0.0,0
0.646,0.33598182862837817,35.0,1.0669599200742639,1.0669599200742639,0.0,0
0.646,0.33598182862837817,40.0,1.179400547798576,1.179400547798576,0.0,0
0.646,0.33598182862837817,45.0,1.2779298284116307,1.2779298284116307,0.0,0
0.646,0.33598182862837817,50.0,1.3614948953149768,1.3614948953149768,0.0,0
0.646,0.33598182862837817,55.0,1.430984462165393,1.430984462165393,0.0,0
0.646,0.33598182862837817,60.0,1.4867092753565092,1.4867092753565092,0.0,0
0.646,0.33598182862837817,65.0,1.5299736972332425,1.5299736972332425,0.0,0
0.646,0.33598182862837817,70.0,1.6033047384059997,1.563173759145663,0.04013097926033682,1
0.646,0.33598182862837817,75.0,2.813524384593566,1.5872743515970775,1.2262500329964885,1
0.646,0.33598182862837817,80.0,4.702414996747664,1.604161596103507,3.098253400644157,1
0.646,0.33598182862837817,85.0,4.702194021955105,1.6142003792190325,3.0879936427360724,1
0.646,0.33598182862837817,90.0,4.703156545840464,1.6178156907665164,3.085340855073948,1
0.646,0.42813323987193935,0.0,-0.0,-0.0,0.0,0
0.646,0.42813323987193935,5.0,0.1601623458446642,0.1601623458446642,0.0,0
0.646,0.42813323987193935,10.0,0.3180451536629255,0.3180451536629255,0.0,0
0.646,0.42813323987193935,15.0,0.47203975694002137,0.47203975694002137,0.0,0
0.646,0.42813323987193935,20.0,0.6202574190916093,0.6202574190916093,0.0,0
0.646,0.42813323987193935,25.0,0.7609498812061994,0.7609498812061994,0.0,0
0.646,0.42813323987193935,30.0,0.8916222441483854,0.8916222441483854,0.0,0
0.646,0.42813323987193935,35.0,1.0116992821353747,1.0116992821353747,0.0,0
0.646,0.42813323987193935,40.0,1.1198617400930897,1.1198617400930897,0.0,0
0.646,0.42813323987193935,45.0,1.2143182984192453,1.2143182984192453,0.0,0
0.646,0.42813323987193935,50.0,1.2952895286459136,1.2952895286459136,0.0,0
0.646,0.42813323987193935,55.0,1.3629081501506897,1.3629081501506897,0.0,0
0.646,0.42813323987193935,60.0,1.4179699174669214,1.4179699174669214,0.0,0
0.646,0.42813323987193935,65.0,1.4609109941437697,1.4609109941437697,0.0,0
0.646,0.42813323987193935,70.0,1.4937669470720127,1.4937669470720127,0.0,0
0.646,0.42813323987193935,75.0,1.9125486814673205,1.5173795981982572,0.3951690832690633,1
0.646,0.42813323987193935,80.0,4.626192891945616,1.5336990336618195,3.092493858283796,1
0.646,0.42813323987193935,85.0,4.620373169165307,1.5433434353926103,3.0770297337726973,1
0.646,0.42813323987193935,90.0,4.6202028696036574,1.5468276840405704,3.073375185563087,1
0.646,0.5455594781168519,0.0,-0.0,-0.0,0.0,0
0.646,0.5455594781168519,5.0,0.14980926083265048,0.14980926083265048,0.0,0
0.646,0.5455594781168519,10.0,0.2980149199890396,0.2980149199890396,0.0,0
0.646,0.5455594781168519,15.0,0.44275900698881443,0.44275900698881443,0.0,0
0.646,0.5455594781168519,20.0,0.5819767929093216,0.5819767929093216,0.0,0
0.646,0.5455594781168519,25.0,0.7140949595439927,0.7140949595439927,0.0,0
0.646,0.5455594781168519,30.0,0.8372796772541741,0.8372796772541741,0.0,0
0.646,0.5455594781168519,35.0,0.9507365986932254,0.9507365986932254,0.0,0
0.646,0.5455594781168519,40.0,1.0529436571117632,1.0529436571117632,0.0,0
0.646,0.5455594781168519,45.0,1.1428839671203417,1.1428839671203417,0.0,0
0.646,0.5455594781168519,50.0,1.2204509793332297,1.2204509793332297,0.0,0
0.646,0.5455594781168519,55.0,1.2857970823500233,1.2857970823500233,0.0,0
0.646,0.5455594781168519,60.0,1.3391896731899344,1.3391896731899344,0.0,0
0.646,0.5455594781168519,65.0,1.3810904229778238,1.3810904229778238,0.0,0
0.646,0.5455594781168519,70.0,1.4132224706393566,1.4132224706393566,0.0,0
0.646,0.5455594781168519,75.0,1.4366959918084496,1.4362637079364104,0.0004322838720391964,1
0.646,0.5455594781168519,80.0,3.5903381523000415,1.45198855198756,2.1383496003124813,1
0.646,0.5455594781168519,85.0,4.533172044705326,1.4612130695528274,3.0719589751524987,1
0.646,0.5455594781168519,90.0,4.5316486486721255,1.464545602626743,3.0671030460453825,1
0.646,0.6951927961775606,0.0,-0.0,-0.0,0.0,0
0.646,0.6951927961775606,5.0,0.13970076335013892,0.13970076335013892,0.0,0
0.646,0.6951927961775606,10.0,0.27765586135405923,0.27765586135405923,0.0,0
0.646,0.6951927961775606,15.0,0.4124912660982767,0.4124912660982767,0.0,0
0.646,0.6951927961775606,20.0,0.5422480225332755,0.5422480225332755,0.0,0
0.646,0.6951927961775606,25.0,0.6654401015080018,0.6654401015080018,0.0,0
0.646,0.6951927961775606,30.0,0.7809187794745437,0.7809187794745437,0.0,0
0.646,0.6951927961775606,35.0,0.8873188156897611,0.8873188156897611,0.0,0
0.646,0.6951927961775606,40.0,0.9830246466142334,0.9830246466142334,0.0,0
0.646,0.6951927961775606,45.0,1.0680213727891767,1.0680213727891767,0.0,0
0.646,0.6951927961775606,50.0,1.1416036680163129,1.1416036680163129,0.0,0
0.646,0.6951927961775606,55.0,1.203788330892598,1.203788330892598,0.0,0
0.646,0.6951927961775606,60.0,1.2548104557162232,1.2548104557162232,0.0,0
0.646,0.6951927961775606,65.0,1.295391052090529,1.295391052090529,0.0,0
0.646,0.6951927961775606,70.0,1.3264631861369092,1.3264631861369092,0.0,0
0.646,0.6951927961775606,75.0,1.3489213171433245,1.3489213171433245,0.0,0
0.646,0.6951927961775606,80.0,2.1661413231097426,1.364075519884707,0.8020658032250356,1
0.646,0.6951927961775606,85.0,4.44381696736098,1.3728725010643195,3.0709444662966603,1
0.646,0.6951927961775606,90.0,4.440339234587798,1.3760402557269635,3.064298978860834,1
0.646,0.8858667904100825,0.0,-0.0,-0.0,0.0,0
0.646,0.8858667904100825,5.0,0.12939491136664955,0.12939491136664955,0.0,0
0.646,0.8858667904100825,10.0,0.25724697624644993,0.25724697624644993,0.0,0
0.646,0.8858667904100825,15.0,0.3821522971048072,0.3821522971048072,0.0,0
0.646,0.8858667904100825,20.0,0.5024369274734932,0.5024369274734932,0.0,0
0.646,0.8858667904100825,25.0,0.6167390910734041,0.6167390910734041,0.0,0
0.646,0.8858667904100825,30.0,0.7240168067270979,0.7240168067270979,0.0,0
0.646,0.8858667904100825,35.0,0.8228316407586372,0.8228316407586372,0.0,0
0.646,0.8858667904100825,40.0,0.9121804298663218,0.9121804298663218,0.0,0
0.646,0.8858667904100825,45.0,0.9915997878880217,0.9915997878880217,0.0,0
0.646,0.8858667904100825,50.0,1.0605789810617345,1.0605789810617345,0.0,0
0.646,0.8858667904100825,55.0,1.1193373854885333,1.1193373854885333,0.0,0
0.646,0.8858667904100825,60.0,1.1677197509433066,1.1677197509433066,0.0,0
0.646,0.8858667904100825,65.0,1.2064204167912247,1.2064204167912247,0.0,0
0.646,0.8858667904100825,70.0,1.236249523105927,1.236249523105927,0.0,0
0.646,0.8858667904100825,75.0,1.2578483950605888,1.2578483950605888,0.0,0
0.646,0.8858667904100825,80.0,1.4202826475501098,1.272401861977828,0.1478807855722819,1
0.646,0.8858667904100825,85.0,4.353867871020435,1.280805291203158,3.0730625798172766,1
0.646,0.8858667904100825,90.0,4.3476468116144815,1.2838539041922878,3.0637929074221937,1
0.646,1.1288378916846888,0.0,-0.0,-0.0,0.0,0
0.646,1.1288378916846888,5.0,0.1191338918056181,0.1191338918056181,0.0,0
0.646,1.1288378916846888,10.0,0.23690960202968714,0.23690960202968714,0.0,0
0.646,1.1288378916846888,15.0,0.3518796673245777,0.3518796673245777,0.0,0
0.646,1.1288378916846888,20.0,0.46251003983654887,0.46251003983654887,0.0,0
0.646,1.1288378916846888,25.0,0.5679392624577219,0.5679392624577219,0.0,0
0.646,1.1288378916846888,30.0,0.6670256166144377,0.6670256166144377,0.0,0
0.646,1.1288378916846888,35.0,0.7582369953368784,0.7582369953368784,0.0,0
0.646,1.1288378916846888,40.0,0.8409947212660489,0.8409947212660489,0.0,0
0.646,1.1288378916846888,45.0,0.914693153778492,0.914693153778492,0.0,0
0.646,1.1288378916846888,50.0,0.9789504323720657,0.9789504323720657,0.0,0
0.646,1.1288378916846888,55.0,1.033921695619041,1.033921695619041,0.0,0
0.646,1.1288378916846888,60.0,1.07947458141014,1.07947458141014,0.0,0
0.646,1.1288378916846888,65.0,1.116019920571641,1.116019920571641,0.0,0
0.646,1.1288378916846888,70.0,1.1444314502893476,1.1444314502893476,0.0,0
0.646,1.1288378916846888,75.0,1.1651155549054737,1.1651155549054737,0.0,0
0.646,1.1288378916846888,80.0,1.1790446483598582,1.1790446483598582,0.0,0
0.646,1.1288378916846888,85.0,4.264741696184074,1.1870236235147957,3.077718072669278,1
0.646,1.1288378916846888,90.0,4.254170243424288,1.189902614346237,3.064267629078051,1
0.646,1.438449888287663,0.0,-0.0,-0.0,0.0,0
0.646,1.438449888287663,5.0,0.10898372912324544,0.10898372912324544,0.0,0
0.646,1.438449888287663,10.0,0.2168949347241808,0.2168949347241808,0.0,0
0.646,1.438449888287663,15.0,0.32191079813628687,0.32191079813628687,0.0,0
0.646,1.438449888287663,20.0,0.42319721429222074,0.42319721429222074,0.0,0
0.646,1.438449888287663,25.0,0.5198956772059645,0.5198956772059645,0.0,0
0.646,1.438449888287663,30.0,0.6106910758159517,0.6106910758159517,0.0,0
0.646,1.438449888287663,35.0,0.6941579884351212,0.6941579884351212,0.0,0
0.646,1.438449888287663,40.0,0.770447336330828,0.770447336330828,0.0,0
0.646,1.438449888287663,45.0,0.8381082405691893,0.8381082405691893,0.0,0
0.646,1.438449888287663,50.0,0.8978045134917338,0.8978045134917338,0.0,0
0.646,1.438449888287663,55.0,0.9486080080185878,0.9486080080185878,0.0,0
0.646,1.438449888287663,60.0,0.9911415822645618,0.9911415822645618,0.0,0
0.646,1.438449888287663,65.0,1.025324126702543,1.025324126702543,0.0,0
0.646,1.438449888287663,70.0,1.0522555498420556,1.0522555498420556,0.0,0
0.646,1.438449888287663,75.0,1.0716733092722883,1.0716733092722883,0.0,0
0.646,1.438449888287663,80.0,1.0849567521383663,1.0849567521383663,0.0,0
0.646,1.438449888287663,85.0,3.9539242742498852,1.0925255250684562,2.8613987491814292,1
0.646,1.438449888287663,90.0,4.160946122374819,1.0952598223832177,3.065686299991601,1
0.646,1.8329807108324356,0.0,-0.0,-0.0,0.0,0
0.646,1.8329807108324356,5.0,0.09912064392868665,0.09912064392868665,0.0,0
0.646,1.8329807108324356,10.0,0.19722802822175733,0.19722802822175733,0.0,0
0.646,1.8329807108324356,15.0,0.29283698797948626,0.29283698797948626,0.0,0
0.646,1.8329807108324356,20.0,0.38497512522530913,0.38497512522530913,0.0,0
0.646,1.8329807108324356,25.0,0.4728563421445957,0.4728563421445957,0.0,0
0.646,1.8329807108324356,30.0,0.5554126026297179,0.5554126026297179,0.0,0
0.646,1.8329807108324356,35.0,0.6315890962440773,0.6315890962440773,0.0,0
0.646,1.8329807108324356,40.0,0.7013227860384484,0.7013227860384484,0.0,0
0.646,1.8329807108324356,45.0,0.7631852987283796,0.7631852987283796,0.0,0
0.646,1.8329807108324356,50.0,0.8178564628732653,0.8178564628732653,0.0,0
0.646,1.8329807108324356,55.0,0.8646465377128669,0.8646465377128669,0.0,0
0.646,1.8329807108324356,60.0,0.9038052070195451,0.9038052070195451,0.0,0
0.646,1.8329807108324356,65.0,0.9354720162564711,0.9354720162564711,0.0,0
0.646,1.8329807108324356,70.0,0.9606294441541632,0.9606294441541632,0.0,0
0.646,1.8329807108324356,75.0,0.9788525135036287,0.9788525135036287,0.0,0
0.646,1.8329807108324356,80.0,0.9913812898990018,0.9913812898990018,0.0,0
0.646,1.8329807108324356,85.0,2.1123796430071398,0.9985073743996715,1.1138722686074682,1
0.646,1.8329807108324356,90.0,4.068939319056656,1.0011341944286336,3.0678051246280225,1
0.646,2.3357214690901213,0.0,-0.0,-0.0,0.0,0
0.646,2.3357214690901213,5.0,0.08941449733174037,0.08941449733174037,0.0,0
0.646,2.3357214690901213,10.0,0.17781794901913028,0.17781794901913028,0.0,0
0.646,2.3357214690901213,15.0,0.2641694227247022,0.2641694227247022,0.0,0
0.646,2.3357214690901213,20.0,0.34738115177011086,0.34738115177011086,0.0,0
0.646,2.3357214690901213,25.0,0.42679733567399547,0.42679733567399547,0.0,0
0.646,2.3357214690901213,30.0,0.5014670639589236,0.5014670639589236,0.0,0
0.646,2.3357214690901213,35.0,0.5703395610209112,0.5703395610209112,0.0,0
0.646,2.3357214690901213,40.0,0.6334092817226467,0.6334092817226467,0.0,0
0.646,2.3357214690901213,45.0,0.6895262084641942,0.6895262084641942,0.0,0
0.646,2.3357214690901213,50.0,0.7392135230042618,0.7392135230042618,0.0,0
0.646,2.3357214690901213,55.0,0.7819122447870244,0.7819122447870244,0.0,0
0.646,2.3357214690901213,60.0,0.8178451512995961,0.8178451512995961,0.0,0
0.646,2.3357214690901213,65.0,0.846999320146484,0.846999320146484,0.0,0
0.646,2.3357214690901213,70.0,0.8702790644463319,0.8702790644463319,0.0,0
0.646,2.3357214690901213,75.0,0.887280948464359,0.887280948464359,0.0,0
0.646,2.3357214690901213,80.0,0.8989472497997963,0.8989472497997963,0.0,0
0.646,2.3357214690901213,85.0,1.1969941570087248,0.9056655989660839,0.2913285580426409,1
0.646,2.3357214690901213,90.0,3.9785210320328135,0.9081476028521529,3.070373429180661,1
0.646,2.9763514416313175,0.0,-0.0,-0.0,0.0,0
0.646,2.9763514416313175,5.0,0.08011334664495734,0.08011334664495734,0.0,0
0.646,2.9763514416313175,10.0,0.15901828818489863,0.15901828818489863,0.0,0
0.646,2.9763514416313175,15.0,0.2362608949341417,0.2362608949341417,0.0,0
0.646,2.9763514416313175,20.0,0.3108581423740349,0.3108581423740349,0.0,0
0.646,2.9763514416313175,25.0,0.3819129013220182,0.3819129013220182,0.0,0
0.646,2.9763514416313175,30.0,0.4488381448189522,0.4488381448189522,0.0,0
0.646,2.9763514416313175,35.0,0.5105822766859408,0.5105822766859408,0.0,0
0.646,2.9763514416313175,40.0,0.5672869591828544,0.5672869591828544,0.0,0
0.646,2.9763514416313175,45.0,0.6178273406022048,0.6178273406022048,0.0,0
0.646,2.9763514416313175,50.0,0.6625575991220045,0.6625575991220045,0.0,0
0.646,2.9763514416313175,55.0,0.7012580221875359,0.7012580221875359,0.0,0
0.646,2.9763514416313175,60.0,0.7339129279300173,0.7339129279300173,0.0,0
0.646,2.9763514416313175,65.0,0.7605251797992898,0.7605251797992898,0.0,0
0.646,2.9763514416313175,70.0,0.781882070609137,0.781882070609137,0.0,0
0.646,2.9763514416313175,75.0,0.7975666521846508,0.7975666521846508,0.0,0
0.646,2.9763514416313175,80.0,0.8083886237868431,0.8083886237868431,0.0,0
0.646,2.9763514416313175,85.0,0.8146311031096397,0.8146311031096397,0.0,0
0.646,2.9763514416313175,90.0,3.890137378715728,0.816953765657588,3.0731836130581396,1
0.646,3.79269019073225,0.0,-0.0,-0.0,0.0,0
0.646,3.79269019073225,5.0,0.07082062692024255,0.07082062692024255,0.0,0
0.646,3.79269019073225,10.0,0.14078640242880702,0.14078640242880702,0.0,0
0.646,3.79269019073225,15.0,0.20909755099396213,0.20909755099396213,0.0,0
0.646,3.79269019073225,20.0,0.27539873663970055,0.27539873663970055,0.0,0
0.646,3.79269019073225,25.0,0.3382324062474493,0.3382324062474493,0.0,0
0.646,3.79269019073225,30.0,0.39781107046716213,0.39781107046716213,0.0,0
0.646,3.79269019073225,35.0,0.4526898433386791,0.4526898433386791,0.0,0
0.646,3.79269019073225,40.0,0.5031294151725471,0.5031294151725471,0.0,0
0.646,3.79269019073225,45.0,0.5482282770393939,0.5482282770393939,0.0,0
0.646,3.79269019073225,50.0,0.5882671732661325,0.5882671732661325,0.0,0
0.646,3.79269019073225,55.0,0.6230416188523467,0.6230416188523467,0.0,0
0.646,3.79269019073225,60.0,0.652454976164287,0.652454976164287,0.0,0
0.646,3.79269019073225,65.0,0.6765067920522774,0.6765067920522774,0.0,0
0.646,3.79269019073225,70.0,0.6959327589117759,0.6959327589117759,0.0,0
0.646,3.79269019073225,75.0,0.7102723108323963,0.7102723108323963,0.0,0
0.646,3.79269019073225,80.0,0.7202209634039115,0.7202209634039115,0.0,0
0.646,3.79269019073225,85.0,0.7259724672788024,0.7259724672788024,0.0,0
0.646,3.79269019073225,90.0,3.8043145037609802,0.7281200943220474,3.0761944094389326,1
0.646,4.832930238571752,0.0,-0.0,-0.0,0.0,0
0.646,4.832930238571752,5.0,0.06208946189129524,0.06208946189129524,0.0,0
0.646,4.832930238571752,10.0,0.12341437684563814,0.12341437684563814,0.0,0
