MS Mass (solMass),Period (days),Inclination (degs),MS Atmosphere Model,Native Amplitude (mag),Only-Horizon Amplitude (mag),Amplitude Difference (mag),Eclipsing?
0.6158482110660264,0.42813323987193935,30.0,2004,0.576306079514348,0.576306079514348,0.0,0
0.6158482110660264,0.42813323987193935,35.0,2004,0.6563626653134207,0.6563626653134207,0.0,0
0.6158482110660264,0.42813323987193935,40.0,2004,0.729601399320136,0.729601399320136,0.0,0
0.6158482110660264,0.42813323987193935,45.0,2004,0.7949557000425079,0.7949557000425079,0.0,0
0.6158482110660264,0.42813323987193935,50.0,2004,0.8529681146997746,0.8529681146997746,0.0,0
0.6158482110660264,0.42813323987193935,55.0,2004,0.9027399533044131,0.9027399533044131,0.0,0
0.6158482110660264,0.42813323987193935,60.0,2004,0.9442584225063266,0.9442584225063266,0.0,0
0.6158482110660264,0.42813323987193935,65.0,2004,0.9776021479195124,0.9776021479195124,0.0,0
0.6158482110660264,0.42813323987193935,70.0,2004,1.0037847111375495,1.0037847111375495,0.0,0
0.6158482110660264,0.42813323987193935,75.0,2004,1.0566794454062254,1.0227721298193033,0.03390731558692206,1
0.6158482110660264,0.42813323987193935,80.0,2004,2.8319191639070143,1.035803108859428,1.7961160550475863,1
0.6158482110660264,0.42813323987193935,85.0,2004,4.315744149255602,1.0434250391429687,3.272319110112633,1
0.6158482110660264,0.42813323987193935,90.0,2004,4.313117568479377,1.0462496866618194,3.266867881817558,1
0.6158482110660264,0.5455594781168519,0.0,2004,-0.0,-0.0,0.0,0
0.6158482110660264,0.5455594781168519,5.0,2004,0.09431358204066367,0.09431358204066367,0.0,0
0.6158482110660264,0.5455594781168519,10.0,2004,0.18733313604472068,0.18733313604472068,0.0,0
0.6158482110660264,0.5455594781168519,15.0,2004,0.2782657147428413,0.2782657147428413,0.0,0
0.6158482110660264,0.5455594781168519,20.0,2004,0.3660773227648761,0.3660773227648761,0.0,0
0.6158482110660264,0.5455594781168519,25.0,2004,0.45020897416655764,0.45020897416655764,0.0,0
0.6158482110660264,0.5455594781168519,30.0,2004,0.5292326536022625,0.5292326536022625,0.0,0
0.6158482110660264,0.5455594781168519,35.0,2004,0.6036500843740121,0.6036500843740121,0.0,0
0.6158482110660264,0.5455594781168519,40.0,2004,0.6712988464663096,0.6712988464663096,0.0,0
0.6158482110660264,0.5455594781168519,45.0,2004,0.7323784326176599,0.7323784326176599,0.0,0
0.6158482110660264,0.5455594781168519,50.0,2004,0.7864396144735714,0.7864396144735714,0.0,0
0.6158482110660264,0.5455594781168519,55.0,2004,0.8331748178683405,0.8331748178683405,0.0,0
0.6158482110660264,0.5455594781168519,60.0,2004,0.8724240765872747,0.8724240765872747,0.0,0
0.6158482110660264,0.5455594781168519,65.0,2004,0.9041489639271062,0.9041489639271062,0.0,0
0.6158482110660264,0.5455594781168519,70.0,2004,0.9290088183223146,0.9290088183223146,0.0,0
0.6158482110660264,0.5455594781168519,75.0,2004,0.9473093316583402,0.9473093316583402,0.0,0
0.6158482110660264,0.5455594781168519,80.0,2004,1.731232706744025,0.9597129243702638,0.7715197823737612,1
0.6158482110660264,0.5455594781168519,85.0,2004,4.239916887330578,0.9668823495897244,3.2730345377408536,1
0.6158482110660264,0.5455594781168519,90.0,2004,4.236036943946696,0.9695170096541004,3.266519934292596,1
0.6158482110660264,0.6951927961775606,0.0,2004,-0.0,-0.0,0.0,0
0.6158482110660264,0.6951927961775606,5.0,2004,0.08625155792677945,0.08625155792677945,0.0,0
0.6158482110660264,0.6951927961775606,10.0,2004,0.17158461826254628,0.17158461826254628,0.0,0
0.6158482110660264,0.6951927961775606,15.0,2004,0.25484113395012803,0.25484113395012803,0.0,0
0.6158482110660264,0.6951927961775606,20.0,2004,0.33579387274310024,0.33579387274310024,0.0,0
0.6158482110660264,0.6951927961775606,25.0,2004,0.4130931073372206,0.4130931073372206,0.0,0
0.6158482110660264,0.6951927961775606,30.0,2004,0.4864215208328481,0.4864215208328481,0.0,0
0.6158482110660264,0.6951927961775606,35.0,2004,0.5546045821051949,0.5546045821051949,0.0,0
0.6158482110660264,0.6951927961775606,40.0,2004,0.6173661242619752,0.6173661242619752,0.0,0
0.6158482110660264,0.6951927961775606,45.0,2004,0.6740369099070456,0.6740369099070456,0.0,0
0.6158482110660264,0.6951927961775606,50.0,2004,0.7242910679226098,0.7242910679226098,0.0,0
0.6158482110660264,0.6951927961775606,55.0,2004,0.7682186535058576,0.7682186535058576,0.0,0
0.6158482110660264,0.6951927961775606,60.0,2004,0.8048066293831447,0.8048066293831447,0.0,0
0.6158482110660264,0.6951927961775606,65.0,2004,0.834875239419802,0.834875239419802,0.0,0
0.6158482110660264,0.6951927961775606,70.0,2004,0.8584682237965184,0.8584682237965184,0.0,0
0.6158482110660264,0.6951927961775606,75.0,2004,0.8758157214135112,0.8758157214135112,0.0,0
0.6158482110660264,0.6951927961775606,80.0,2004,1.0879610778515203,0.8876022015935198,0.20035887625800053,1
0.6158482110660264,0.6951927961775606,85.0,2004,4.170207889503878,0.8943902355341418,3.275817653969736,1
0.6158482110660264,0.6951927961775606,90.0,2004,4.164762333290289,0.8969210325185812,3.2678413007717078,1
0.6158482110660264,0.8858667904100825,0.0,2004,-0.0,-0.0,0.0,0
0.6158482110660264,0.8858667904100825,5.0,2004,0.07911195114977897,0.07911195114977897,0.0,0
0.6158482110660264,0.8858667904100825,10.0,2004,0.15756766788010426,0.15756766788010426,0.0,0
0.6158482110660264,0.8858667904100825,15.0,2004,0.23408775378038937,0.23408775378038937,0.0,0
0.6158482110660264,0.8858667904100825,20.0,2004,0.3082621722336906,0.3082621722336906,0.0,0
0.6158482110660264,0.8858667904100825,25.0,2004,0.3795379760096574,0.3795379760096574,0.0,0
0.6158482110660264,0.8858667904100825,30.0,2004,0.4470347928344953,0.4470347928344953,0.0,0
0.6158482110660264,0.8858667904100825,35.0,2004,0.509958298715532,0.509958298715532,0.0,0
0.6158482110660264,0.8858667904100825,40.0,2004,0.5679933301329119,0.5679933301329119,0.0,0
0.6158482110660264,0.8858667904100825,45.0,2004,0.6204207078487665,0.6204207078487665,0.0,0
0.6158482110660264,0.8858667904100825,50.0,2004,0.6670409031871561,0.6670409031871561,0.0,0
0.6158482110660264,0.8858667904100825,55.0,2004,0.7079132036978342,0.7079132036978342,0.0,0
0.6158482110660264,0.8858667904100825,60.0,2004,0.7422245069190696,0.7422245069190696,0.0,0
0.6158482110660264,0.8858667904100825,65.0,2004,0.7704140119067925,0.7704140119067925,0.0,0
0.6158482110660264,0.8858667904100825,70.0,2004,0.7926155888916624,0.7926155888916624,0.0,0
0.6158482110660264,0.8858667904100825,75.0,2004,0.8090215143938915,0.8090215143938915,0.0,0
0.6158482110660264,0.8858667904100825,80.0,2004,0.8201993668083516,0.8201993668083516,0.0,0
0.6158482110660264,0.8858667904100825,85.0,2004,4.106775793285577,0.8265677378635873,3.2802080554219892,1
0.6158482110660264,0.8858667904100825,90.0,2004,4.098681065548274,0.8289249510923035,3.269756114455971,1
0.6158482110660264,1.1288378916846888,0.0,2004,-0.0,-0.0,0.0,0
0.6158482110660264,1.1288378916846888,5.0,2004,0.07281414140295878,0.07281414140295878,0.0,0
0.6158482110660264,1.1288378916846888,10.0,2004,0.14465756890480647,0.14465756890480647,0.0,0
0.6158482110660264,1.1288378916846888,15.0,2004,0.21519872958884073,0.21519872958884073,0.0,0
0.6158482110660264,1.1288378916846888,20.0,2004,0.2832510648032317,0.2832510648032317,0.0,0
0.6158482110660264,1.1288378916846888,25.0,2004,0.348828183966025,0.348828183966025,0.0,0
0.6158482110660264,1.1288378916846888,30.0,2004,0.4108574561855203,0.4108574561855203,0.0,0
0.6158482110660264,1.1288378916846888,35.0,2004,0.4686887800964806,0.4686887800964806,0.0,0
0.6158482110660264,1.1288378916846888,40.0,2004,0.5222798876672986,0.5222798876672986,0.0,0
0.6158482110660264,1.1288378916846888,45.0,2004,0.570629099218169,0.570629099218169,0.0,0
0.6158482110660264,1.1288378916846888,50.0,2004,0.6138770326455721,0.6138770326455721,0.0,0
0.6158482110660264,1.1288378916846888,55.0,2004,0.6516232881660343,0.6516232881660343,0.0,0
0.6158482110660264,1.1288378916846888,60.0,2004,0.683717903786572,0.683717903786572,0.0,0
0.6158482110660264,1.1288378916846888,65.0,2004,0.7098053664625057,0.7098053664625057,0.0,0
0.6158482110660264,1.1288378916846888,70.0,2004,0.7307476321094243,0.7307476321094243,0.0,0
0.6158482110660264,1.1288378916846888,75.0,2004,0.7461339790687572,0.7461339790687572,0.0,0
0.6158482110660264,1.1288378916846888,80.0,2004,0.7566640002564157,0.7566640002564157,0.0,0
0.6158482110660264,1.1288378916846888,85.0,2004,3.1220717975047774,0.7626313105860166,2.3594404869187606,1
0.6158482110660264,1.1288378916846888,90.0,2004,4.036863091578532,0.7648724012208085,3.271990690357723,1
0.6158482110660264,1.438449888287663,0.0,2004,-0.0,-0.0,0.0,0
0.6158482110660264,1.438449888287663,5.0,2004,0.06681388679668719,0.06681388679668719,0.0,0
0.6158482110660264,1.438449888287663,10.0,2004,0.13274176563120968,0.13274176563120968,0.0,0
0.6158482110660264,1.438449888287663,15.0,2004,0.19746604951316415,0.19746604951316415,0.0,0
0.6158482110660264,1.438449888287663,20.0,2004,0.26001769091931004,0.26001769091931004,0.0,0
0.6158482110660264,1.438449888287663,25.0,2004,0.32013794935453543,0.32013794935453543,0.0,0
0.6158482110660264,1.438449888287663,30.0,2004,0.37698119993429235,0.37698119993429235,0.0,0
0.6158482110660264,1.438449888287663,35.0,2004,0.43023455617135936,0.43023455617135936,0.0,0
0.6158482110660264,1.438449888287663,40.0,2004,0.4795417038777622,0.4795417038777622,0.0,0
0.6158482110660264,1.438449888287663,45.0,2004,0.5240197094770007,0.5240197094770007,0.0,0
0.6158482110660264,1.438449888287663,50.0,2004,0.5637929221992631,0.5637929221992631,0.0,0
0.6158482110660264,1.438449888287663,55.0,2004,0.5986617198048947,0.5986617198048947,0.0,0
0.6158482110660264,1.438449888287663,60.0,2004,0.628311664680359,0.628311664680359,0.0,0
0.6158482110660264,1.438449888287663,65.0,2004,0.6524446877819284,0.6524446877819284,0.0,0
0.6158482110660264,1.438449888287663,70.0,2004,0.6719856489409448,0.6719856489409448,0.0,0
0.6158482110660264,1.438449888287663,75.0,2004,0.6863247160433862,0.6863247160433862,0.0,0
0.6158482110660264,1.438449888287663,80.0,2004,0.6961938144398234,0.6961938144398234,0.0,0
0.6158482110660264,1.438449888287663,85.0,2004,1.7302948121542605,0.7017930722298437,1.0285017399244167,1
0.6158482110660264,1.438449888287663,90.0,2004,3.9783596198525606,0.7039185204561698,3.274441099396391,1
0.6158482110660264,1.8329807108324356,0.0,2004,-0.0,-0.0,0.0,0
0.6158482110660264,1.8329807108324356,5.0,2004,0.06096659304265463,0.06096659304265463,0.0,0
0.6158482110660264,1.8329807108324356,10.0,2004,0.12134225598903789,0.12134225598903789,0.0,0
0.6158482110660264,1.8329807108324356,15.0,2004,0.18042804550103198,0.18042804550103198,0.0,0
0.6158482110660264,1.8329807108324356,20.0,2004,0.2376768315386265,0.2376768315386265,0.0,0
0.6158482110660264,1.8329807108324356,25.0,2004,0.2925719967036282,0.2925719967036282,0.0,0
0.6158482110660264,1.8329807108324356,30.0,2004,0.34477087308899196,0.34477087308899196,0.0,0
0.6158482110660264,1.8329807108324356,35.0,2004,0.3934009260057355,0.3934009260057355,0.0,0
0.6158482110660264,1.8329807108324356,40.0,2004,0.43855228178336425,0.43855228178336425,0.0,0
0.6158482110660264,1.8329807108324356,45.0,2004,0.47931463468372465,0.47931463468372465,0.0,0
0.6158482110660264,1.8329807108324356,50.0,2004,0.5157525012065479,0.5157525012065479,0.0,0
0.6158482110660264,1.8329807108324356,55.0,2004,0.5476843630503554,0.5476843630503554,0.0,0
0.6158482110660264,1.8329807108324356,60.0,2004,0.5749340955088695,0.5749340955088695,0.0,0
0.6158482110660264,1.8329807108324356,65.0,2004,0.5973188776755768,0.5973188776755768,0.0,0
0.6158482110660264,1.8329807108324356,70.0,2004,0.6154171500872355,0.6154171500872355,0.0,0
0.6158482110660264,1.8329807108324356,75.0,2004,0.6287332214253085,0.6287332214253085,0.0,0
0.6158482110660264,1.8329807108324356,80.0,2004,0.6379376785631824,0.6379376785631824,0.0,0
0.6158482110660264,1.8329807108324356,85.0,2004,0.9776427800810789,0.6432079154020941,0.33443486467898476,1
0.6158482110660264,1.8329807108324356,90.0,2004,3.9222553250019745,0.6452243283313808,3.277030996670594,1
0.6158482110660264,2.3357214690901213,0.0,2004,-0.0,-0.0,0.0,0
0.6158482110660264,2.3357214690901213,5.0,2004,0.055353686463409595,0.055353686463409595,0.0,0
0.6158482110660264,2.3357214690901213,10.0,2004,0.11019007783651615,0.11019007783651615,0.0,0
0.6158482110660264,2.3357214690901213,15.0,2004,0.16409164536012402,0.16409164536012402,0.0,0
0.6158482110660264,2.3357214690901213,20.0,2004,0.2161211881832228,0.2161211881832228,0.0,0
0.6158482110660264,2.3357214690901213,25.0,2004,0.2659845917308847,0.2659845917308847,0.0,0
0.6158482110660264,2.3357214690901213,30.0,2004,0.3135063272695757,0.3135063272695757,0.0,0
0.6158482110660264,2.3357214690901213,35.0,2004,0.35769714466958064,0.35769714466958064,0.0,0
0.6158482110660264,2.3357214690901213,40.0,2004,0.39891269988158756,0.39891269988158756,0.0,0
0.6158482110660264,2.3357214690901213,45.0,2004,0.43594775068533437,0.43594775068533437,0.0,0
0.6158482110660264,2.3357214690901213,50.0,2004,0.4691608337677245,0.4691608337677245,0.0,0
0.6158482110660264,2.3357214690901213,55.0,2004,0.4983549132220671,0.4983549132220671,0.0,0
0.6158482110660264,2.3357214690901213,60.0,2004,0.5232383541653511,0.5232383541653511,0.0,0
0.6158482110660264,2.3357214690901213,65.0,2004,0.5438181689453292,0.5438181689453292,0.0,0
0.6158482110660264,2.3357214690901213,70.0,2004,0.560421216716618,0.560421216716618,0.0,0
0.6158482110660264,2.3357214690901213,75.0,2004,0.5726954237668037,0.5726954237668037,0.0,0
0.6158482110660264,2.3357214690901213,80.0,2004,0.5812006471844027,0.5812006471844027,0.0,0
0.6158482110660264,2.3357214690901213,85.0,2004,0.5861162702838454,0.5860709308253399,4.533945850548893e-05,1
0.6158482110660264,2.3357214690901213,90.0,2004,3.8677263162549105,0.5879505529230811,3.2797757633318296,1
0.6158482110660264,2.9763514416313175,0.0,2004,-0.0,-0.0,0.0,0
0.6158482110660264,2.9763514416313175,5.0,2004,0.049961995663184426,0.049961995663184426,0.0,0
0.6158482110660264,2.9763514416313175,10.0,2004,0.09950628202500472,0.09950628202500472,0.0,0
0.6158482110660264,2.9763514416313175,15.0,2004,0.1480197021316799,0.1480197021316799,0.0,0
0.6158482110660264,2.9763514416313175,20.0,2004,0.19515840756746758,0.19515840756746758,0.0,0
0.6158482110660264,2.9763514416313175,25.0,2004,0.24026314729310383,0.24026314729310383,0.0,0
0.6158482110660264,2.9763514416313175,30.0,2004,0.2832485210209091,0.2832485210209091,0.0,0
0.6158482110660264,2.9763514416313175,35.0,2004,0.32315881914035677,0.32315881914035677,0.0,0
0.6158482110660264,2.9763514416313175,40.0,2004,0.36043529022718784,0.36043529022718784,0.0,0
0.6158482110660264,2.9763514416313175,45.0,2004,0.3939837549464693,0.3939837549464693,0.0,0
0.6158482110660264,2.9763514416313175,50.0,2004,0.4241188736004265,0.4241188736004265,0.0,0
0.6158482110660264,2.9763514416313175,55.0,2004,0.4506441621282647,0.4506441621282647,0.0,0
0.6158482110660264,2.9763514416313175,60.0,2004,0.4732239272831783,0.4732239272831783,0.0,0
0.6158482110660264,2.9763514416313175,65.0,2004,0.4919479777883966,0.4919479777883966,0.0,0
0.6158482110660264,2.9763514416313175,70.0,2004,0.507101093148105,0.507101093148105,0.0,0
0.6158482110660264,2.9763514416313175,75.0,2004,0.5183258975287132,0.5183258975287132,0.0,0
0.6158482110660264,2.9763514416313175,80.0,2004,0.5261304567612778,0.5261304567612778,0.0,0
0.6158482110660264,2.9763514416313175,85.0,2004,0.5305968472367582,0.5305968472367582,0.0,0
0.6158482110660264,2.9763514416313175,90.0,2004,3.814955834260179,0.5323302267262859,3.282625607533893,1
0.6158482110660264,3.79269019073225,0.0,2004,-0.0,-0.0,0.0,0
0.6158482110660264,3.79269019073225,5.0,2004,0.044928028020030084,0.044928028020030084,0.0,0
0.6158482110660264,3.79269019073225,10.0,2004,0.08938172604307931,0.08938172604307931,0.0,0
0.6158482110660264,3.79269019073225,15.0,2004,0.1329478890821713,0.1329478890821713,0.0,0
0.6158482110660264,3.79269019073225,20.0,2004,0.17529737920907726,0.17529737920907726,0.0,0
0.6158482110660264,3.79269019073225,25.0,2004,0.21581551955912406,0.21581551955912406,0.0,0
0.6158482110660264,3.79269019073225,30.0,2004,0.2544474207462599,0.2544474207462599,0.0,0
0.6158482110660264,3.79269019073225,35.0,2004,0.29033121323755456,0.29033121323755456,0.0,0
0.6158482110660264,3.79269019073225,40.0,2004,0.32388754979252266,0.32388754979252266,0.0,0
0.6158482110660264,3.79269019073225,45.0,2004,0.3540684580310097,0.3540684580310097,0.0,0
0.6158482110660264,3.79269019073225,50.0,2004,0.38119116678617665,0.38119116678617665,0.0,0
0.6158482110660264,3.79269019073225,55.0,2004,0.4051357607899489,0.4051357607899489,0.0,0
0.6158482110660264,3.79269019073225,60.0,2004,0.42549970066473874,0.42549970066473874,0.0,0
0.6158482110660264,3.79269019073225,65.0,2004,0.44237584879651154,0.44237584879651154,0.0,0
0.6158482110660264,3.79269019073225,70.0,2004,0.4560842924043443,0.4560842924043443,0.0,0
0.6158482110660264,3.79269019073225,75.0,2004,0.46626006348569915,0.46626006348569915,0.0,0
0.6158482110660264,3.79269019073225,80.0,2004,0.4733616283425834,0.4733616283425834,0.0,0
0.6158482110660264,3.79269019073225,85.0,2004,0.47742964884522904,0.47742964884522904,0.0,0
0.6158482110660264,3.79269019073225,90.0,2004,3.7645891867242964,0.47902702017730414,3.2855621665469923,1
0.6158482110660264,4.832930238571752,0.0,2004,-0.0,-0.0,0.0,0
0.6158482110660264,4.832930238571752,5.0,2004,0.04025818893870375,0.04025818893870375,0.0,0
0.6158482110660264,4.832930238571752,10.0,2004,0.08002672390250237,0.08002672390250237,0.0,0
0.6158482110660264,4.832930238571752,15.0,2004,0.11896842210506091,0.11896842210506091,0.0,0
0.6158482110660264,4.832930238571752,20.0,2004,0.1568432995196664,0.1568432995196664,0.0,0
0.6158482110660264,4.832930238571752,25.0,2004,0.1929895453157458,0.1929895453157458,0.0,0
0.6158482110660264,4.832930238571752,30.0,2004,0.22740223791845737,0.22740223791845737,0.0,0
0.6158482110660264,4.832930238571752,35.0,2004,0.25957253570666966,0.25957253570666966,0.0,0
0.6158482110660264,4.832930238571752,40.0,2004,0.2895689562378883,0.2895689562378883,0.0,0
0.6158482110660264,4.832930238571752,45.0,2004,0.3164866965611083,0.3164866965611083,0.0,0
0.6158482110660264,4.832930238571752,50.0,2004,0.3407773023505545,0.3407773023505545,0.0,0
0.6158482110660264,4.832930238571752,55.0,2004,0.3621887348897374,0.3621887348897374,0.0,0
0.6158482110660264,4.832930238571752,60.0,2004,0.38042712764728315,0.38042712764728315,0.0,0
0.6158482110660264,4.832930238571752,65.0,2004,0.3954257460354339,0.3954257460354339,0.0,0
0.6158482110660264,4.832930238571752,70.0,2004,0.40772894696291617,0.40772894696291617,0.0,0
0.6158482110660264,4.832930238571752,75.0,2004,0.41688560440755923,0.41688560440755923,0.0,0
0.6158482110660264,4.832930238571752,80.0,2004,0.423288594418697,0.423288594418697,0.0,0
0.6158482110660264,4.832930238571752,85.0,2004,0.4269482808635082,0.4269482808635082,0.0,0
0.6158482110660264,4.832930238571752,90.0,2004,3.7170220134469507,0.4284151400776568,3.288606873369294,1
0.6158482110660264,6.158482110660261,0.0,2004,-0.0,-0.0,0.0,0
0.6158482110660264,6.158482110660261,5.0,2004,0.03582632210192225,0.03582632210192225,0.0,0
0.6158482110660264,6.158482110660261,10.0,2004,0.07119711035696226,0.07119711035696226,0.0,0
0.6158482110660264,6.158482110660261,15.0,2004,0.10582225323733346,0.10582225323733346,0.0,0
0.6158482110660264,6.158482110660261,20.0,2004,0.1394989060050677,0.1394989060050677,0.0,0
0.6158482110660264,6.158482110660261,25.0,2004,0.17161982312384108,0.17161982312384108,0.0,0
0.6158482110660264,6.158482110660261,30.0,2004,0.20219192268890865,0.20219192268890865,0.0,0
0.6158482110660264,6.158482110660261,35.0,2004,0.23075352249893405,0.23075352249893405,0.0,0
0.6158482110660264,6.158482110660261,40.0,2004,0.25739393298703955,0.25739393298703955,0.0,0
0.6158482110660264,6.158482110660261,45.0,2004,0.2812340126536204,0.2812340126536204,0.0,0
0.6158482110660264,6.158482110660261,50.0,2004,0.3027361194597858,0.3027361194597858,0.0,0
0.6158482110660264,6.158482110660261,55.0,2004,0.3217133713258704,0.3217133713258704,0.0,0
0.6158482110660264,6.158482110660261,60.0,2004,0.33785468273465397,0.33785468273465397,0.0,0
0.6158482110660264,6.158482110660261,65.0,2004,0.3511270374975496,0.3511270374975496,0.0,0
0.6158482110660264,6.158482110660261,70.0,2004,0.36207910796439674,0.36207910796439674,0.0,0
0.6158482110660264,6.158482110660261,75.0,2004,0.37025634704532173,0.37025634704532173,0.0,0
0.6158482110660264,6.158482110660261,80.0,2004,0.37598738515204,0.37598738515204,0.0,0
0.6158482110660264,6.158482110660261,85.0,2004,0.37926220270817707,0.37926220270817707,0.0,0
0.6158482110660264,6.158482110660261,90.0,2004,3.6720896620094767,0.38060718907275554,3.291482472936721,1
0.6158482110660264,7.847599703514611,0.0,2004,-0.0,-0.0,0.0,0
0.6158482110660264,7.847599703514611,5.0,2004,0.03156490639140682,0.03156490639140682,0.0,0
0.6158482110660264,7.847599703514611,10.0,2004,0.06270328611785397,0.06270328611785397,0.0,0
0.6158482110660264,7.847599703514611,15.0,2004,0.09316550569254986,0.09316550569254986,0.0,0
0.6158482110660264,7.847599703514611,20.0,2004,0.12278686233773839,0.12278686233773839,0.0,0
0.6158482110660264,7.847599703514611,25.0,2004,0.15100678794465078,0.15100678794465078,0.0,0
0.6158482110660264,7.847599703514611,30.0,2004,0.1778479435658572,0.1778479435658572,0.0,0
0.6158482110660264,7.847599703514611,35.0,2004,0.2028964030091865,0.2028964030091865,0.0,0
0.6158482110660264,7.847599703514611,40.0,2004,0.22626670902331417,0.22626670902331417,0.0,0
0.6158482110660264,7.847599703514611,45.0,2004,0.24711693659952377,0.24711693659952377,0.0,0
0.6158482110660264,7.847599703514611,50.0,2004,0.26592967434314296,0.26592967434314296,0.0,0
0.6158482110660264,7.847599703514611,55.0,2004,0.28259106615267454,0.28259106615267454,0.0,0
0.6158482110660264,7.847599703514611,60.0,2004,0.29676641728037306,0.29676641728037306,0.0,0
0.6158482110660264,7.847599703514611,65.0,2004,0.3084328100007245,0.3084328100007245,0.0,0
0.6158482110660264,7.847599703514611,70.0,2004,0.31812879632640617,0.31812879632640617,0.0,0
0.6158482110660264,7.847599703514611,75.0,2004,0.3253889315284959,0.3253889315284959,0.0,0
0.6158482110660264,7.847599703514611,80.0,2004,0.33048699662789255,0.33048699662789255,0.0,0
0.6158482110660264,7.847599703514611,85.0,2004,0.3333988093702201,0.3333988093702201,0.0,0
0.6158482110660264,7.847599703514611,90.0,2004,3.6288016739136064,0.3346287554056616,3.294172918507945,1
0.6158482110660264,10.0,0.0,2004,-0.0,-0.0,0.0,0
0.6158482110660264,10.0,5.0,2004,0.027250474264495825,0.027250474264495825,0.0,0
0.6158482110660264,10.0,10.0,2004,0.05410558533926898,0.05410558533926898,0.0,0
0.6158482110660264,10.0,15.0,2004,0.08036229221623255,0.08036229221623255,0.0,0
0.6158482110660264,10.0,20.0,2004,0.10589339756596129,0.10589339756596129,0.0,0
0.6158482110660264,10.0,25.0,2004,0.13019799330713058,0.13019799330713058,0.0,0
0.6158482110660264,10.0,30.0,2004,0.15331728651006682,0.15331728651006682,0.0,0
0.6158482110660264,10.0,35.0,2004,0.1748956918516756,0.1748956918516756,0.0,0
0.6158482110660264,10.0,40.0,2004,0.19508018351111284,0.19508018351111284,0.0,0
0.6158482110660264,10.0,45.0,2004,0.21306120417288205,0.21306120417288205,0.0,0
0.6158482110660264,10.0,50.0,2004,0.22933268247420208,0.22933268247420208,0.0,0
0.6158482110660264,10.0,55.0,2004,0.24383017960480094,0.24383017960480094,0.0,0
0.6158482110660264,10.0,60.0,2004,0.2561768180786068,0.2561768180786068,0.0,0
0.6158482110660264,10.0,65.0,2004,0.26634818169762875,0.26634818169762875,0.0,0
0.6158482110660264,10.0,70.0,2004,0.2748797585765742,0.2748797585765742,0.0,0
0.6158482110660264,10.0,75.0,2004,0.2812797039837571,0.2812797039837571,0.0,0
0.6158482110660264,10.0,80.0,2004,0.28578841267986854,0.28578841267986854,0.0,0
0.6158482110660264,10.0,85.0,2004,0.2883588715690609,0.2883588715690609,0.0,0
0.6158482110660264,10.0,90.0,2004,3.5863186330911976,0.28947935455954876,3.2968392785316487,1
0.6951927961775606,0.1,0.0,,,,,
0.6951927961775606,0.1,5.0,,,,,
0.6951927961775606,0.1,10.0,,,,,
0.6951927961775606,0.1,15.0,,,,,
0.6951927961775606,0.1,20.0,,,,,
0.6951927961775606,0.1,25.0,,,,,
0.6951927961775606,0.1,30.0,,,,,
0.6951927961775606,0.1,35.0,,,,,
0.6951927961775606,0.1,40.0,,,,,
0.6951927961775606,0.1,45.0,,,,,
0.6951927961775606,0.1,50.0,,,,,
0.6951927961775606,0.1,55.0,,,,,
0.6951927961775606,0.1,60.0,,,,,
0.6951927961775606,0.1,65.0,,,,,
0.6951927961775606,0.1,70.0,,,,,
0.6951927961775606,0.1,75.0,,,,,
0.6951927961775606,0.1,80.0,,,,,
0.6951927961775606,0.1,85.0,,,,,
0.6951927961775606,0.1,90.0,,,,,
0.6951927961775606,0.12742749857031338,0.0,,,,,
0.6951927961775606,0.12742749857031338,5.0,,,,,
0.6951927961775606,0.12742749857031338,10.0,,,,,
0.6951927961775606,0.12742749857031338,15.0,,,,,
0.6951927961775606,0.12742749857031338,20.0,,,,,
0.6951927961775606,0.12742749857031338,25.0,,,,,
0.6951927961775606,0.12742749857031338,30.0,,,,,
0.6951927961775606,0.12742749857031338,35.0,,,,,
0.6951927961775606,0.12742749857031338,40.0,,,,,
0.6951927961775606,0.12742749857031338,45.0,,,,,
0.6951927961775606,0.12742749857031338,50.0,,,,,
0.6951927961775606,0.12742749857031338,55.0,,,,,
0.6951927961775606,0.12742749857031338,60.0,,,,,
0.6951927961775606,0.12742749857031338,65.0,,,,,
0.6951927961775606,0.12742749857031338,70.0,,,,,
0.6951927961775606,0.12742749857031338,75.0,,,,,
0.6951927961775606,0.12742749857031338,80.0,,,,,
0.6951927961775606,0.12742749857031338,85.0,,,,,
0.6951927961775606,0.12742749857031338,90.0,,,,,
0.6951927961775606,0.16237767391887217,0.0,,,,,
0.6951927961775606,0.16237767391887217,5.0,,,,,
0.6951927961775606,0.16237767391887217,10.0,,,,,
0.6951927961775606,0.16237767391887217,15.0,,,,,
0.6951927961775606,0.16237767391887217,20.0,,,,,
0.6951927961775606,0.16237767391887217,25.0,,,,,
0.6951927961775606,0.16237767391887217,30.0,,,,,
0.6951927961775606,0.16237767391887217,35.0,,,,,
0.6951927961775606,0.16237767391887217,40.0,,,,,
0.6951927961775606,0.16237767391887217,45.0,,,,,
0.6951927961775606,0.16237767391887217,50.0,,,,,
0.6951927961775606,0.16237767391887217,55.0,,,,,
0.6951927961775606,0.16237767391887217,60.0,,,,,
0.6951927961775606,0.16237767391887217,65.0,,,,,
0.6951927961775606,0.16237767391887217,70.0,,,,,
0.6951927961775606,0.16237767391887217,75.0,,,,,
